,<built-in function id>,average,avg_diff,dist_min_max,id,length,max,mean,min,q1,q2,q3,sorted_percentage,std_deviation,target,variance
6489,9,9567551.506,8911.788248,4294859360,9234,100000,2147434309,9567551.506,-2147425051,-1059106115,12308011,1088902808,49.863,1241161435,2,1.54E+18
6490,0,-2837260.822,-24554.58123,4294952572,9235,100000,2147479728,-2837260.822,-2147472844,-1074135924,-4298131,1071077070,50.125,1239697232,2,1.54E+18
6491,1,-62494.52462,29040.26337,4294910009,9236,100000,2147481708,-62494.52462,-2147428301,-1076554615,1194834.5,1070492249,50.004,1240753369,2,1.54E+18
6492,2,1817906.893,25500.29602,4294919375,9238,100000,2147459280,1817906.893,-2147460095,-1072534549,-1512198,1076001269,49.975,1240120949,2,1.54E+18
6493,3,2482422.469,32416.37574,4294934357,9240,100000,2147462313,2482422.469,-2147472044,-1071482854,-2318250,1081381033,49.812,1240119106,2,1.54E+18
6494,4,2304041.932,2450.97535,4294891741,9243,100000,2147444945,2304041.932,-2147446796,-1071520423,2580018.5,1070014823,50.016,1237090956,2,1.53E+18
6495,5,-1464402.902,-18330.73108,4294932425,9244,100000,2147470864,-1464402.902,-2147461561,-1074525252,-2470664,1072968091,49.999,1239868712,2,1.54E+18
6496,6,3654821.361,-13584.68024,4294836217,9246,100000,2147474034,3654821.361,-2147362183,-1069178064,4440252,1080331619,49.981,1240469793,2,1.54E+18
6497,7,-2978409.342,-3715.383224,4294799485,9247,100000,2147436152,-2978409.342,-2147363333,-1079287081,-6890134.5,1068651329,50.004,1239898546,2,1.54E+18
6498,8,-2852569.696,-12904.41826,4294907574,9248,100000,2147448802,-2852569.696,-2147458772,-1080339466,-5839711.5,1070921759,49.98,1239691546,2,1.54E+18
6499,9,-2411107.405,3573.00917,4294819360,9249,100000,2147388782,-2411107.405,-2147430578,-1077322197,-5498660,1068807842,50.008,1240355969,2,1.54E+18
6500,0,4926971.392,7201.00401,4294884417,9253,100000,2147461957,4926971.392,-2147422460,-1066157807,6441831,1079856575,50.051,1239534942,2,1.54E+18
6501,1,-4839953.805,-26199.70748,4294943379,9254,100000,2147475723,-4839953.805,-2147467656,-1074928331,-8501422,1067554102,50.022,1237961962,2,1.53E+18
6502,2,-4457061.825,1455.494985,4294933988,9255,100000,2147467603,-4457061.825,-2147466385,-1075555656,-11580032,1069515009,49.957,1237690856,2,1.53E+18
6503,3,-3242865.527,-13161.69645,4294862257,9259,100000,2147420342,-3242865.527,-2147441915,-1078335836,-5940711,1076948834,49.988,1241282937,2,1.54E+18
6504,4,986060.3653,-7546.943829,4294820690,9260,100000,2147416697,986060.3653,-2147403993,-1074771563,-646571,1081361619,49.994,1240941130,2,1.54E+18
6505,5,-5148326.106,-3023.632186,4294910618,9261,100000,2147446952,-5148326.106,-2147463666,-1081280168,-10673192,1076484678,49.902,1241028254,1,1.54E+18
6506,6,-4528146.14,14213.06091,4294913074,9262,100000,2147481638,-4528146.14,-2147431436,-1075659721,-8760547,1069259164,49.887,1238910643,2,1.53E+18
6507,7,-3051485.352,9231.564116,4294925247,9263,100000,2147481652,-3051485.352,-2147443595,-1074097599,-2920156.5,1064901284,50.053,1238696620,2,1.53E+18
6508,8,7846566.611,18648.35062,4294778530,9264,100000,2147350070,7846566.611,-2147428460,-1061868086,15733768,1078886187,50.143,1238071004,2,1.53E+18
6509,9,-2378234.234,3333.144331,4294826541,9265,100000,2147383926,-2378234.234,-2147442615,-1075055300,3046739,1067259057,49.972,1238985637,2,1.54E+18
6510,0,-966393.1821,676.0761508,4294865688,9267,100000,2147414446,-966393.1821,-2147451242,-1073454231,2156342.5,1065009975,50.145,1237957353,2,1.53E+18
6511,1,1736262.624,13991.14837,4294865914,9268,100000,2147428380,1736262.624,-2147437534,-1068759492,4033298.5,1072069008,49.977,1236698958,2,1.53E+18
6512,2,6167937.653,824.2271023,4294886491,9269,100000,2147455107,6167937.653,-2147431384,-1067330576,5088999.5,1083194723,49.952,1241278213,2,1.54E+18
6513,3,-14389.40673,39074.63971,4294888540,9271,100000,2147434005,-14389.40673,-2147454535,-1073810889,-2771876.5,1076491655,49.949,1239889714,2,1.54E+18
6514,4,890924.2477,2318.612876,4294899916,9273,100000,2147476224,890924.2477,-2147423692,-1071524852,5811944,1076142156,49.851,1238779769,2,1.53E+18
6515,5,511045.6614,15258.7109,4294921843,9274,100000,2147456301,511045.6614,-2147465542,-1077904375,3338790.5,1077230564,50.043,1242702206,2,1.54E+18
6516,6,5016275.095,-9376.420894,4294842175,9275,100000,2147402114,5016275.095,-2147440061,-1062135355,9654554,1074857439,50.134,1238490307,2,1.53E+18
6517,7,3898016.259,6661.774578,4294892142,9277,100000,2147444015,3898016.259,-2147448127,-1066306082,3252668,1084803061,49.971,1241808405,2,1.54E+18
6518,8,7711414.251,26664.79921,4294838339,9278,100000,2147407886,7711414.251,-2147430453,-1062392100,8608321,1083545097,50.154,1239657188,2,1.54E+18
6519,9,4046833.006,-35285.84629,4294890970,9279,100000,2147419467,4046833.006,-2147471503,-1062206132,11207137.5,1076807581,50.081,1237534387,2,1.53E+18
6520,0,-2054222.695,-15016.47802,4294795001,9280,100000,2147338767,-2054222.695,-2147456234,-1071846335,-4141096,1065073509,50.064,1236465820,2,1.53E+18
6521,1,-1477386.985,16884.412,4294916646,9282,100000,2147448373,-1477386.985,-2147468273,-1082291525,1762534.5,1074753424,49.908,1243435293,2,1.55E+18
6522,2,161143.3648,4247.564676,4294954833,9283,100000,2147472325,161143.3648,-2147482508,-1075986847,767994.5,1075738399,50.092,1241347976,2,1.54E+18
6523,3,-751962.6148,-2294.486085,4294925353,9284,100000,2147443891,-751962.6148,-2147481462,-1071134215,-1657069.5,1069470263,50.062,1237501006,2,1.53E+18
6524,4,-4277884.066,16723.5377,4294904358,9285,100000,2147444211,-4277884.066,-2147460147,-1074996478,1717932,1061673436,49.957,1237250441,2,1.53E+18
6525,5,4004982.769,-3585.809588,4294941093,9288,100000,2147471120,4004982.769,-2147469973,-1068974017,4552300,1075329288,49.782,1239137187,2,1.54E+18
6526,6,-599305.7041,6007.689507,4294926926,9289,100000,2147467114,-599305.7041,-2147459812,-1075020242,1530510.5,1073898294,49.897,1240625752,2,1.54E+18
6527,7,2569020.685,5421.607536,4294629658,9290,100000,2147387438,2569020.685,-2147242220,-1066150561,3722235,1076202256,50.089,1238279494,2,1.53E+18
6528,8,7172334.069,11617.92976,4294791183,9292,100000,2147469682,7172334.069,-2147321501,-1063758706,13317309.5,1084359871,50.012,1240650560,2,1.54E+18
6529,9,910066.8018,4140.940709,4294916673,9293,100000,2147461963,910066.8018,-2147454710,-1074602300,6508160.5,1078314298,50.01,1239699886,2,1.54E+18
6530,0,50994.10036,-23891.95231,4294917944,9295,100000,2147463666,50994.10036,-2147454278,-1078529854,777048.5,1072762243,49.943,1240159906,2,1.54E+18
6531,1,-316583.4058,-6410.608186,4294931672,9296,100000,2147481089,-316583.4058,-2147450583,-1078569292,-379248.5,1079609713,50.028,1241999409,2,1.54E+18
6532,2,4522478.925,-15807.74426,4294823050,9298,100000,2147375906,4522478.925,-2147447144,-1074867730,12112866.5,1080618516,49.834,1240943267,2,1.54E+18
6533,3,1519069.091,-19397.72933,4294827939,9302,100000,2147439487,1519069.091,-2147388452,-1066841583,1418495.5,1072101451,50.045,1238544043,2,1.53E+18
6534,4,10008529.29,20016.7172,4294931862,9304,100000,2147452420,10008529.29,-2147479442,-1060977818,15142974,1086683177,50.011,1240463385,2,1.54E+18
6535,5,1400275.075,6625.235662,4294921097,9305,100000,2147442314,1400275.075,-2147478783,-1069564223,-1210301,1076400746,50.144,1239372874,2,1.54E+18
6536,6,-3718146.064,-3825.758528,4294917956,9306,100000,2147479817,-3718146.064,-2147438139,-1079772864,-9777500,1068599097,49.996,1239557357,2,1.54E+18
6537,7,1537663.921,912.8164082,4294940071,9307,100000,2147463024,1537663.921,-2147477047,-1080585588,4789954,1078797990,50.052,1244233436,2,1.55E+18
6538,8,-1257326.717,7816.312723,4294958923,9308,100000,2147477890,-1257326.717,-2147481033,-1073102548,1818432.5,1074412113,49.959,1240225121,2,1.54E+18
6539,9,-296231.4994,35210.92451,4294891275,9309,100000,2147425003,-296231.4994,-2147466272,-1074051841,431495,1071882912,49.969,1240057280,2,1.54E+18
6540,0,4993347.688,-13118.83668,4294883997,9311,100000,2147475375,4993347.688,-2147408622,-1070346201,1272352.5,1083476865,50.101,1242406716,2,1.54E+18
6541,1,9429889.035,-18942.49727,4294871916,9312,100000,2147389642,9429889.035,-2147482274,-1070862603,13420923.5,1092875387,50.056,1244018861,2,1.55E+18
6542,2,4042837.535,28860.33178,4294939901,9314,100000,2147463755,4042837.535,-2147476146,-1065646617,4707407.5,1075655761,49.996,1238435247,2,1.53E+18
6543,3,-5907459.59,13391.54793,4294931392,9315,100000,2147448790,-5907459.59,-2147482602,-1080749039,1050323.5,1064798986,49.965,1240453315,2,1.54E+18
6544,4,1789662.504,13738.84016,4294789929,9323,100000,2147456214,1789662.504,-2147333715,-1068238450,-5586018,1076475251,49.822,1239582190,2,1.54E+18
6545,5,-1945.62731,15492.03065,4294910946,9324,100000,2147480537,-1945.62731,-2147430409,-1076393817,-127736,1083181893,49.869,1242551579,2,1.54E+18
6546,6,-2946156.914,28456.00492,4294918107,9325,100000,2147467645,-2946156.914,-2147450462,-1075272663,-9094427.5,1069248120,49.875,1242024968,2,1.54E+18
6547,7,3440086.502,21907.51184,4294902612,9327,100000,2147462891,3440086.502,-2147439721,-1076067142,8511337,1078933601,50.072,1240999066,2,1.54E+18
6548,8,3212303.504,13679.31125,4294959232,9329,100000,2147480229,3212303.504,-2147479003,-1071098415,1756708,1070704366,49.877,1239112618,2,1.54E+18
6549,9,4111896.86,-12427.6869,4294835652,9330,100000,2147472514,4111896.86,-2147363138,-1067634115,4689904.5,1073682909,49.864,1237723139,2,1.53E+18
6550,0,1987779.324,-28468.48549,4294939783,9331,100000,2147482959,1987779.324,-2147456824,-1065951286,6054968.5,1071351974,49.98,1237662163,2,1.53E+18
6551,1,2061330.555,28479.09479,4294931138,9332,100000,2147478162,2061330.555,-2147452976,-1076010358,1097623.5,1083826783,49.912,1242959993,2,1.54E+18
6552,2,-952878.0657,-8231.883219,4294884581,9333,100000,2147470420,-952878.0657,-2147414161,-1072066059,-3939957.5,1072806175,50.077,1237474005,2,1.53E+18
6553,3,-5152269.35,9087.653967,4294911980,9334,100000,2147459868,-5152269.35,-2147452112,-1078518002,-11244527.5,1071820989,50.268,1242146998,2,1.54E+18
6554,4,13926815.68,26999.15635,4294961917,9336,100000,2147480599,13926815.68,-2147481318,-1055570974,18177936,1091691197,50.073,1240238316,2,1.54E+18
6555,5,-5202344.034,25880.13267,4294957406,9337,100000,2147475994,-5202344.034,-2147481412,-1074010622,-9138392.5,1064558103,49.966,1236604460,2,1.53E+18
6556,6,509017.3888,-26777.26429,4294868340,9338,100000,2147462395,509017.3888,-2147405945,-1067937196,-1650106.5,1075750421,49.991,1238661328,2,1.53E+18
6557,7,2373251.427,11408.95615,4294909241,9339,100000,2147446118,2373251.427,-2147463123,-1067215555,5020282.5,1073627337,50.029,1240323288,2,1.54E+18
6558,8,-1332497.472,-4921.711117,4294833191,9341,100000,2147434874,-1332497.472,-2147398317,-1071778982,-6439606.5,1071488067,50.119,1238874149,2,1.53E+18
6559,9,1765993.077,762.5520955,4294954759,9345,100000,2147481393,1765993.077,-2147473366,-1068496530,4057703.5,1072870157,50.034,1238213436,2,1.53E+18
6560,0,8553148.762,21101.30357,4294892696,9346,100000,2147465911,8553148.762,-2147426785,-1061993837,9317370.5,1084878137,50.007,1240140771,2,1.54E+18
6561,1,-638583.6191,23493.28686,4294914599,9347,100000,2147445136,-638583.6191,-2147469463,-1072004148,6541556,1070805923,50.099,1239110618,2,1.54E+18
6562,2,-1726370.59,-31418.6615,4294885953,9348,100000,2147441263,-1726370.59,-2147444690,-1079054684,-1212933,1067704239,49.871,1239695330,2,1.54E+18
6563,3,-4946581.482,39473.45174,4294842288,9353,100000,2147478118,-4946581.482,-2147364170,-1078432308,-8865431.5,1064841622,50.033,1239725162,2,1.54E+18
6564,4,1068963.078,-29307.75732,4294794762,9357,100000,2147366482,1068963.078,-2147428280,-1071200716,2200275,1075318727,49.863,1238472421,2,1.53E+18
6565,5,-4950721.186,-18281.11055,4294965825,9359,100000,2147482363,-4950721.186,-2147483462,-1075902386,-10026129.5,1070157305,49.947,1238335852,2,1.53E+18
6566,6,-349182.5032,-2808.063921,4294924899,9360,100000,2147467234,-349182.5032,-2147457665,-1070523849,43500.5,1070812895,49.884,1237807176,2,1.53E+18
6567,7,-5635484.173,-9593.402234,4294878232,9361,100000,2147435844,-5635484.173,-2147442388,-1072366139,-10866765.5,1063858011,49.866,1237909076,2,1.53E+18
6568,8,9841768.495,4343.356204,4294892172,9362,100000,2147476917,9841768.495,-2147415255,-1063838662,17988630,1084178774,49.874,1237914907,2,1.53E+18
6569,9,4702947.308,-19000.39031,4294884751,9363,100000,2147405534,4702947.308,-2147479217,-1069997257,15333409,1075900429,50.078,1238979956,2,1.54E+18
6570,0,-3129764.185,-37744.10103,4294952201,9364,100000,2147474506,-3129764.185,-2147477695,-1080893818,-1604578.5,1067818111,49.959,1238222315,2,1.53E+18
6571,1,279262.2562,-4418.525325,4294898318,9365,100000,2147424792,279262.2562,-2147473526,-1074113148,-7626838.5,1076948819,50.024,1240606806,2,1.54E+18
6572,2,-1898420.123,19522.1501,4294950676,9366,100000,2147467043,-1898420.123,-2147483633,-1073133556,-1549874,1069925082,50.048,1237667001,2,1.53E+18
6573,3,-2948309.405,13966.2098,4294921274,9368,100000,2147473110,-2948309.405,-2147448164,-1078528200,-6266487.5,1071452303,50.012,1241292760,2,1.54E+18
6574,4,2313247.312,15504.64576,4294913440,9369,100000,2147465628,2313247.312,-2147447812,-1075620294,837982.5,1082849697,49.97,1241521092,2,1.54E+18
6575,5,-912230.4096,-4420.836978,4294852057,9370,100000,2147410024,-912230.4096,-2147442033,-1077005693,1865537,1073060078,50.159,1239979558,2,1.54E+18
6576,6,5375099.258,-22628.12411,4294951672,9371,100000,2147477851,5375099.258,-2147473821,-1070028074,8385886.5,1082219525,49.992,1240683400,1,1.54E+18
6577,7,-4721034.965,39595.43002,4294903007,9372,100000,2147454963,-4721034.965,-2147448044,-1085882234,-15243061.5,1078920312,50.135,1244365648,2,1.55E+18
6578,8,1628865.03,-17037.32973,4294821080,9373,100000,2147465763,1628865.03,-2147355317,-1073075978,-3126813.5,1081980207,49.998,1243282107,2,1.55E+18
6579,9,-4019564.965,6056.268763,4294854720,9374,100000,2147459250,-4019564.965,-2147395470,-1082525251,-3628128,1073307497,49.968,1241640972,2,1.54E+18
6580,0,-7384346.536,2206.283913,4294886677,9375,100000,2147403870,-7384346.536,-2147482807,-1078382703,-13723806,1062684415,49.763,1239034901,2,1.54E+18
6581,1,-2675005.483,-7997.664507,4294909036,9376,100000,2147429882,-2675005.483,-2147479154,-1079158339,-3932857,1068987586,50.023,1238756477,2,1.53E+18
6582,2,-64151.93743,-14498.39003,4294817345,9377,100000,2147345804,-64151.93743,-2147471541,-1072685767,1220472,1075890624,49.847,1240364067,2,1.54E+18
6583,3,1579449.621,-760.1914319,4294766956,9378,100000,2147341567,1579449.621,-2147425389,-1079560512,6491997,1079688340,50.004,1241046388,2,1.54E+18
6584,4,-6593578.79,-15295.67614,4294698630,9379,100000,2147274264,-6593578.79,-2147424366,-1082348500,-6322504,1067848642,49.938,1240490993,1,1.54E+18
6585,5,4768801.552,28633.01177,4294765384,9380,100000,2147364676,4768801.552,-2147400708,-1066165250,8479447,1078375323,49.99,1238130509,2,1.53E+18
6586,6,-8211412.355,-8352.445494,4294904194,9381,100000,2147439551,-8211412.355,-2147464643,-1090085098,-11038279,1067013821,50.177,1241675617,2,1.54E+18
6587,7,914986.4753,16010.42974,4294875660,9382,100000,2147481620,914986.4753,-2147394040,-1072112718,2632234,1071726446,49.823,1238021229,2,1.53E+18
6588,8,2796481.542,-19014.31426,4294838010,9384,100000,2147413304,2796481.542,-2147424706,-1072544726,2481054.5,1079276042,50.038,1241463632,2,1.54E+18
6589,9,-3450302.516,12284.92208,4294876724,9385,100000,2147471100,-3450302.516,-2147405624,-1084300061,-7000785.5,1072079344,49.855,1241942751,2,1.54E+18
6590,0,-643718.4571,-13238.76948,4294939401,9386,100000,2147480596,-643718.4571,-2147458805,-1065846030,-985448.5,1066896696,49.876,1238877153,2,1.53E+18
6591,1,2503835.844,25379.16725,4294869499,9387,100000,2147399946,2503835.844,-2147469553,-1072795931,4917856.5,1081807930,49.973,1241003085,2,1.54E+18
6592,2,-1472421.347,24687.26925,4294818039,9388,100000,2147442802,-1472421.347,-2147375237,-1078625805,-844422.5,1075003750,50.035,1240840703,2,1.54E+18
6593,3,1484655.403,6065.704697,4294872179,9390,100000,2147406500,1484655.403,-2147465679,-1070930453,4182244.5,1073028296,50.075,1240058714,2,1.54E+18
6594,4,4732484.633,-31195.27233,4294932291,9392,100000,2147468268,4732484.633,-2147464023,-1073431590,7934959.5,1082319086,50.163,1242026324,2,1.54E+18
6595,5,-2167834.166,23361.62343,4294874471,9393,100000,2147451775,-2167834.166,-2147422696,-1076448281,-3343746,1071271345,49.995,1240298608,1,1.54E+18
6596,6,4512010.169,-6713.068301,4294904282,9394,100000,2147449304,4512010.169,-2147454978,-1066645415,8280554,1077644123,50.033,1239405495,2,1.54E+18
6597,7,-3141747.151,-8822.210302,4294877781,9395,100000,2147441175,-3141747.151,-2147436606,-1079634923,-2932573.5,1071720016,50.043,1240793670,2,1.54E+18
6598,8,-511335.3074,-18246.65394,4294903394,9396,100000,2147482437,-511335.3074,-2147420957,-1078650956,-936680.5,1072074192,49.872,1241149846,2,1.54E+18
6599,9,1615539.267,29760.41498,4294902597,9398,100000,2147426902,1615539.267,-2147475695,-1083441253,1917294,1086333144,50.11,1244046587,2,1.55E+18
6600,0,2890599.951,-25767.28601,4294868010,9399,100000,2147406981,2890599.951,-2147461029,-1069154207,4549527.5,1081409646,49.949,1241884717,2,1.54E+18
6601,1,7067830.119,14189.58857,4294895180,9400,100000,2147456406,7067830.119,-2147438774,-1068634794,17867293,1079447663,49.968,1240635663,2,1.54E+18
6602,2,-5000984.617,37792.9361,4294921036,9401,100000,2147458803,-5000984.617,-2147462233,-1078868564,-4062717,1067803431,50.083,1239294376,2,1.54E+18
6603,3,1752871.151,16029.46944,4294907676,9402,100000,2147435915,1752871.151,-2147471761,-1060185281,1903344,1072112722,50.013,1236607134,1,1.53E+18
6604,4,2567993.19,-26233.05539,4294816658,9403,100000,2147396674,2567993.19,-2147419984,-1071807428,1694663,1077348690,50.089,1241292579,2,1.54E+18
6605,5,-927908.1322,23222.82139,4294818072,9404,100000,2147442156,-927908.1322,-2147375916,-1077246106,4385340,1074031708,50.083,1241127175,1,1.54E+18
6606,6,250875.5513,-18088.02605,4294849946,9405,100000,2147439881,250875.5513,-2147410065,-1076444083,251521,1076117147,49.995,1241398554,2,1.54E+18
6607,7,-3229288.174,5645.140921,4294937849,9406,100000,2147479581,-3229288.174,-2147458268,-1082799179,-9718305,1075205955,49.922,1243691727,2,1.55E+18
6608,8,-2394461.698,-23116.66139,4294946626,9407,100000,2147477571,-2394461.698,-2147469055,-1073591355,-1519693,1073804207,49.96,1239273438,2,1.54E+18
6609,9,3437896.3,-27774.22089,4294920700,9408,100000,2147481743,3437896.3,-2147438957,-1072451583,5279432.5,1081163729,49.963,1241320715,2,1.54E+18
6610,0,-6175982.734,-18099.64803,4294919751,9410,100000,2147464768,-6175982.734,-2147454983,-1081081878,-6134081,1067990458,49.93,1240096111,2,1.54E+18
6611,1,5669054.179,-22726.80203,4294927159,9411,100000,2147448486,5669054.179,-2147478673,-1069574964,9014970.5,1078430855,49.864,1239585542,2,1.54E+18
